sum,term,name,pecentage,image,month
47000000,22,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
47000000,22,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
47000000,21,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
47000000,21,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
47000000,21,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
47000000,21,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
47000000,19,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
47000000,19,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
47000000,19,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
47000000,19,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
47000000,23,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
47000000,23,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
47000000,23,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
47000000,23,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
47000000,24,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
47000000,24,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
47000000,24,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
47000000,24,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
47000000,26,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
47000000,26,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
47000000,26,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
47000000,26,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
47000000,27,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
47000000,27,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
47000000,27,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
47000000,27,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
47000000,29,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
47000000,29,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
47000000,29,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
47000000,29,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,1,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,4 021 699 ₽/мес
48000000,1,ВТБ,"от 11,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a6081.svg,4 246 798 ₽/мес
48000000,1,Московский Кредитный Банк,"от 11,59%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a640d.svg?v=0.a3,4 255 540 ₽/мес
48000000,1,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,4 235 605 ₽/мес
48000000,2,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,2 020 899 ₽/мес
48000000,2,ВТБ,"от 11,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a6081.svg,2 241 635 ₽/мес
48000000,2,Московский Кредитный Банк,"от 11,59%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a640d.svg?v=0.a3,2 250 347 ₽/мес
48000000,2,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,2 230 496 ₽/мес
48000000,3,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,1 353 988 ₽/мес
48000000,3,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,1 589 476 ₽/мес
48000000,3,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,1 573 732 ₽/мес
48000000,3,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,1 564 647 ₽/мес
48000000,4,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,1 020 549 ₽/мес
48000000,4,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,1 259 080 ₽/мес
48000000,4,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,1 242 917 ₽/мес
48000000,4,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,1 233 603 ₽/мес
47000000,20,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,216 150 ₽/мес
47000000,20,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,510 646 ₽/мес
47000000,20,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,488 331 ₽/мес
47000000,20,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,475 569 ₽/мес
48000000,6,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,687 144 ₽/мес
48000000,6,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,933 175 ₽/мес
48000000,6,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,916 096 ₽/мес
48000000,6,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,906 277 ₽/мес
48000000,7,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,591 899 ₽/мес
48000000,7,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,841 950 ₽/мес
48000000,7,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,824 402 ₽/мес
48000000,7,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,814 325 ₽/мес
48000000,8,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,520 474 ₽/мес
48000000,8,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,774 608 ₽/мес
48000000,8,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,756 595 ₽/мес
48000000,8,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,746 259 ₽/мес
48000000,11,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,11,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,11,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,11,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
47000000,28,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
47000000,28,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
47000000,28,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
47000000,28,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,12,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,353 871 ₽/мес
48000000,12,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,624 352 ₽/мес
48000000,12,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,604 550 ₽/мес
48000000,12,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,593 214 ₽/мес
48000000,14,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,14,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,14,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,14,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,13,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,13,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,13,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,13,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,15,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,287 277 ₽/мес
48000000,15,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,569 611 ₽/мес
48000000,15,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,548 584 ₽/мес
48000000,15,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,536 558 ₽/мес
48000000,17,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,17,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,17,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,17,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,18,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,18,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,18,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,18,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,19,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,19,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,19,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,19,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,16,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,16,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,16,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,16,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,20,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,220 749 ₽/мес
48000000,20,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,521 510 ₽/мес
48000000,20,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,498 721 ₽/мес
48000000,20,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,485 688 ₽/мес
48000000,9,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,464 929 ₽/мес
48000000,9,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,723 170 ₽/мес
48000000,9,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,704 697 ₽/мес
48000000,9,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,694 105 ₽/мес
48000000,21,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,21,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,21,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,21,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,5,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,820 499 ₽/мес
48000000,5,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,1 062 646 ₽/мес
48000000,5,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,1 046 031 ₽/мес
48000000,5,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,1 036 469 ₽/мес
48000000,22,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,22,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,22,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,22,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,24,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,24,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,24,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,24,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,23,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,23,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,23,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,23,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,27,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,27,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,27,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,27,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
49000000,1,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,4 105 485 ₽/мес
49000000,1,ВТБ,"от 11,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a6081.svg,4 335 273 ₽/мес
49000000,1,Московский Кредитный Банк,"от 11,59%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a640d.svg?v=0.a3,4 344 197 ₽/мес
49000000,1,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,4 323 847 ₽/мес
48000000,26,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,26,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,26,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,26,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,29,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,29,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,29,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,29,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
48000000,28,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
48000000,28,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
48000000,28,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
48000000,28,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,от 300 000 ₽
49000000,2,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,2 063 001 ₽/мес
49000000,2,ВТБ,"от 11,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a6081.svg,2 288 336 ₽/мес
49000000,2,Московский Кредитный Банк,"от 11,59%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a640d.svg?v=0.a3,2 297 229 ₽/мес
49000000,2,Росбанк Дом,"от 10,7%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a606f.svg?v=0.9e,2 276 965 ₽/мес
49000000,4,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,1 041 811 ₽/мес
49000000,4,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,1 285 311 ₽/мес
49000000,4,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,1 268 811 ₽/мес
